filename,main_document,fell_back,n_regions,x0,y0,x1,y1,width,height,ox0,oy0,ox1,oy1,original_path
665o.png,1,0,1,361,51,2011,1412,2024,1436,51,12,1412,1662,images/archive-original/1290-1300 I/665o.jpg
666o.png,1,0,1,229,159,2014,1406,2024,1436,159,9,1406,1794,images/archive-original/1290-1300 I/666o.jpg
667o.png,1,0,12,309,288,1876,960,2024,1436,288,147,960,1714,images/archive-original/1290-1300 I/667o.jpg
668o.png,1,0,1,239,143,2011,1208,2024,1436,143,12,1208,1784,images/archive-original/1290-1300 I/668o.jpg
669o.png,1,0,2,252,195,1939,1286,2024,1436,195,84,1286,1771,images/archive-original/1290-1300 I/669o.jpg
670o.png,1,0,6,197,228,2008,1215,2024,1436,228,15,1215,1826,images/archive-original/1290-1300 I/670o.jpg
671o.png,1,0,8,226,142,1979,1409,2024,1436,142,44,1409,1797,images/archive-original/1290-1300 I/671o.jpg
672o.png,1,0,8,339,202,2008,1428,2024,1436,202,15,1428,1684,images/archive-original/1290-1300 I/672o.jpg
673o.png,1,0,2,183,495,2006,1355,2024,1436,495,17,1355,1840,images/archive-original/1290-1300 I/673o.jpg
674o.png,1,0,2,251,429,2004,1020,2024,1436,429,19,1020,1772,images/archive-original/1290-1300 I/674o.jpg
675o.png,1,0,2,227,403,1995,1035,2024,1436,403,28,1035,1796,images/archive-original/1290-1300 I/675o.jpg
676o.png,1,0,3,185,274,1965,1215,2024,1436,274,58,1215,1838,images/archive-original/1290-1300 I/676o.jpg
677o.png,1,0,10,304,205,1779,1338,2024,1436,205,244,1338,1719,images/archive-original/1290-1300 I/677o.jpg
678o.png,1,0,12,225,652,2010,1256,2024,1436,652,13,1256,1798,images/archive-original/1290-1300 I/678o.jpg
679o.png,1,0,7,429,188,1835,1215,2024,1436,188,188,1215,1594,images/archive-original/1290-1300 I/679o.jpg
680o.png,1,0,1,123,157,1139,1664,1436,2024,123,157,1139,1664,images/archive-original/1290-1300 I/680o.jpg
681o.png,1,0,1,270,154,2011,1412,2024,1436,154,12,1412,1753,images/archive-original/1290-1300 I/681o.jpg
682o.png,1,0,1,204,127,2011,1412,2024,1436,127,12,1412,1819,images/archive-original/1290-1300 I/682o.jpg
683o.png,1,0,2,290,386,2004,1375,2024,1436,386,19,1375,1733,images/archive-original/1290-1300 I/683o.jpg
684o.png,1,0,2,557,175,1770,1270,2024,1436,175,253,1270,1466,images/archive-original/1290-1300 I/684o.jpg
685o.png,1,0,2,207,102,2008,1409,2024,1436,102,15,1409,1816,images/archive-original/1290-1300 I/685o.jpg
686o.png,1,0,1,356,238,1843,1399,2024,1436,238,180,1399,1667,images/archive-original/1290-1300 I/686o.jpg
687o.png,1,0,4,233,707,2011,1400,2024,1436,707,12,1400,1790,images/archive-original/1290-1300 I/687o.jpg
688o.png,1,0,5,188,169,2008,1336,2024,1436,169,15,1336,1835,images/archive-original/1290-1300 I/688o.jpg
689o.png,1,0,1,229,47,1944,1412,2024,1436,47,79,1412,1794,images/archive-original/1290-1300 I/689o.jpg
690o.png,1,0,2,204,126,2011,1406,2024,1436,126,12,1406,1819,images/archive-original/1290-1300 I/690o.jpg
691o.png,1,0,5,335,271,2011,1403,2024,1436,271,12,1403,1688,images/archive-original/1290-1300 I/691o.jpg
692o.png,1,0,2,201,536,2008,1409,2024,1436,536,15,1409,1822,images/archive-original/1290-1300 I/692o.jpg
693o.png,1,0,3,237,51,1941,1354,2024,1436,51,82,1354,1786,images/archive-original/1290-1300 I/693o.jpg
694o.png,1,0,1,185,130,1966,1409,2024,1436,130,57,1409,1838,images/archive-original/1290-1300 I/694o.jpg
695o.png,1,0,3,203,325,2001,1313,2024,1436,325,22,1313,1820,images/archive-original/1290-1300 I/695o.jpg
696o.png,1,0,5,255,54,2011,1412,2024,1436,54,12,1412,1768,images/archive-original/1290-1300 I/696o.jpg
697o.png,1,0,2,239,54,1944,1371,2024,1436,54,79,1371,1784,images/archive-original/1290-1300 I/697o.jpg
698o.png,1,0,4,315,130,2014,1358,2024,1436,130,9,1358,1708,images/archive-original/1290-1300 I/698o.jpg
699o.png,1,0,7,325,661,1880,1325,2024,1436,661,143,1325,1698,images/archive-original/1290-1300 I/699o.jpg
700o.png,1,0,4,254,185,2011,1390,2024,1436,185,12,1390,1769,images/archive-original/1290-1300 I/700o.jpg
701o.png,1,0,3,252,223,1879,1343,2024,1436,223,144,1343,1771,images/archive-original/1290-1300 I/701o.jpg
702o.png,1,0,2,310,88,1893,1409,2024,1436,88,130,1409,1713,images/archive-original/1290-1300 I/702o.jpg
703o.png,1,0,2,219,634,1965,1286,2024,1436,634,58,1286,1804,images/archive-original/1290-1300 I/703o.jpg
704o.png,1,0,2,210,364,1963,1403,2024,1436,364,60,1403,1813,images/archive-original/1290-1300 I/704o.jpg
705o.png,1,0,2,188,60,2008,1406,2024,1436,60,15,1406,1835,images/archive-original/1290-1300 I/705o.jpg
706o.png,1,0,13,219,680,2008,1381,2024,1436,680,15,1381,1804,images/archive-original/1290-1300 I/706o.jpg
707o.png,1,0,7,320,418,1969,1409,2024,1436,418,54,1409,1703,images/archive-original/1290-1300 I/707o.jpg
708o.png,1,0,2,338,76,1931,1409,2024,1436,76,92,1409,1685,images/archive-original/1290-1300 I/708o.jpg
709o.png,1,0,2,209,121,1988,1412,2024,1436,121,35,1412,1814,images/archive-original/1290-1300 I/709o.jpg
710o.png,1,0,2,341,271,2011,1403,2024,1436,271,12,1403,1682,images/archive-original/1290-1300 I/710o.jpg
711o.png,1,0,2,208,445,2011,1357,2024,1436,445,12,1357,1815,images/archive-original/1290-1300 I/711o.jpg
712o.png,1,0,5,185,370,2011,1264,2024,1436,370,12,1264,1838,images/archive-original/1290-1300 I/712o.jpg
713o.png,1,0,1,191,63,2011,1406,2024,1436,63,12,1406,1832,images/archive-original/1290-1300 I/713o.jpg
714o.png,1,0,2,203,71,2001,1354,2024,1436,71,22,1354,1820,images/archive-original/1290-1300 I/714o.jpg
715o.png,1,0,7,337,619,1899,1190,2024,1436,619,124,1190,1686,images/archive-original/1290-1300 I/715o.jpg
716o.png,1,0,4,182,214,2011,1329,2024,1436,214,12,1329,1841,images/archive-original/1290-1300 I/716o.jpg
717o.png,1,0,11,234,290,1968,1268,2024,1436,290,55,1268,1789,images/archive-original/1290-1300 I/717o.jpg
718o.png,1,0,20,258,737,1899,1009,2024,1436,737,124,1009,1765,images/archive-original/1290-1300 I/718o.jpg
719o.png,1,0,2,221,87,2014,1388,2024,1436,87,9,1388,1802,images/archive-original/1290-1300 I/719o.jpg
720o.png,1,0,2,196,304,2000,1043,2024,1436,304,23,1043,1827,images/archive-original/1290-1300 I/720o.jpg
721o.png,1,0,5,265,141,2008,1416,2024,1436,141,15,1416,1758,images/archive-original/1290-1300 I/721o.jpg
722o.png,1,0,5,287,712,1943,1240,2024,1436,712,80,1240,1736,images/archive-original/1290-1300 I/722o.jpg
723o.png,1,0,1,202,139,2008,1406,2024,1436,139,15,1406,1821,images/archive-original/1290-1300 I/723o.jpg
724o.png,1,0,1,248,136,2014,1412,2024,1436,136,9,1412,1775,images/archive-original/1290-1300 I/724o.jpg
725o.png,1,0,4,638,31,1822,1409,2024,1436,31,201,1409,1385,images/archive-original/1290-1300 I/725o.jpg
726o.png,1,0,3,197,89,2011,1416,2024,1436,89,12,1416,1826,images/archive-original/1290-1300 I/726o.jpg
727o.png,1,0,4,526,45,1727,1404,2024,1436,45,296,1404,1497,images/archive-original/1290-1300 I/727o.jpg
728o.png,1,0,1,165,105,2008,1416,2024,1436,105,15,1416,1858,images/archive-original/1290-1300 I/728o.jpg
729o.png,1,0,2,162,89,2011,1422,2024,1436,89,12,1422,1861,images/archive-original/1290-1300 I/729o.jpg
730o.png,1,0,3,285,631,2011,1207,2024,1436,631,12,1207,1738,images/archive-original/1290-1300 I/730o.jpg
731o.png,1,0,3,449,440,1838,1151,2024,1436,440,185,1151,1574,images/archive-original/1290-1300 I/731o.jpg
732o.png,1,0,3,248,255,2017,1396,2024,1436,255,6,1396,1775,images/archive-original/1290-1300 I/732o.jpg
733o.png,1,0,2,220,118,2014,1403,2024,1436,118,9,1403,1803,images/archive-original/1290-1300 I/733o.jpg
734o.png,1,0,6,231,134,2011,1329,2024,1436,134,12,1329,1792,images/archive-original/1290-1300 I/734o.jpg
735o.png,1,0,2,169,98,2008,1390,2024,1436,98,15,1390,1854,images/archive-original/1290-1300 I/735o.jpg
736o.png,1,0,2,178,111,2008,1425,2024,1436,111,15,1425,1845,images/archive-original/1290-1300 I/736o.jpg
737o.png,1,0,1,178,97,2011,1406,2024,1436,97,12,1406,1845,images/archive-original/1290-1300 I/737o.jpg
738o.png,1,0,1,194,73,2011,1409,2024,1436,73,12,1409,1829,images/archive-original/1290-1300 I/738o.jpg
739o.png,1,0,2,185,38,1995,1419,2024,1436,38,28,1419,1838,images/archive-original/1290-1300 I/739o.jpg
740o.png,1,0,1,276,485,1905,1332,2024,1436,485,118,1332,1747,images/archive-original/1290-1300 I/740o.jpg
741o.png,1,0,3,201,178,2008,1367,2024,1436,178,15,1367,1822,images/archive-original/1290-1300 I/741o.jpg
742o.png,1,0,1,293,379,1951,1362,2024,1436,379,72,1362,1730,images/archive-original/1290-1300 I/742o.jpg
743o.png,1,0,5,232,127,2011,1416,2024,1436,127,12,1416,1791,images/archive-original/1290-1300 I/743o.jpg
744o.png,1,0,2,162,101,2008,1342,2024,1436,101,15,1342,1861,images/archive-original/1290-1300 I/744o.jpg
745o.png,1,0,1,181,82,2011,1409,2024,1436,82,12,1409,1842,images/archive-original/1290-1300 I/745o.jpg
746o.png,1,0,5,156,785,1984,1285,2024,1436,785,39,1285,1867,images/archive-original/1290-1300 I/746o.jpg
747o.png,1,0,1,220,47,2011,1409,2024,1436,47,12,1409,1803,images/archive-original/1290-1300 I/747o.jpg
748o.png,1,0,1,398,536,1932,1388,2024,1436,536,91,1388,1625,images/archive-original/1290-1300 I/748o.jpg
749o.png,1,0,1,172,73,2011,1409,2024,1436,73,12,1409,1851,images/archive-original/1290-1300 I/749o.jpg
750o.png,1,0,2,183,741,2001,1354,2024,1436,741,22,1354,1840,images/archive-original/1290-1300 I/750o.jpg
751o.png,1,0,2,149,70,2008,1416,2024,1436,70,15,1416,1874,images/archive-original/1290-1300 I/751o.jpg
752o.png,1,0,3,233,623,2024,1363,2024,1436,623,-1,1363,1790,images/archive-original/1290-1300 I/752o.jpg
753o.png,1,0,9,232,351,2011,1377,2024,1436,351,12,1377,1791,images/archive-original/1290-1300 I/753o.jpg
754o.png,1,0,18,258,379,2011,1236,2024,1436,379,12,1236,1765,images/archive-original/1290-1300 I/754o.jpg
755o.png,1,0,7,216,89,1952,1197,2024,1436,89,71,1197,1807,images/archive-original/1290-1300 I/755o.jpg
756o.png,1,0,8,278,201,2011,1246,2024,1436,201,12,1246,1745,images/archive-original/1290-1300 I/756o.jpg
757o.png,1,0,3,204,347,2014,1333,2024,1436,347,9,1333,1819,images/archive-original/1290-1300 I/757o.jpg
758o.png,1,0,7,203,153,2014,1400,2024,1436,153,9,1400,1820,images/archive-original/1290-1300 I/758o.jpg
759o.png,1,0,1,248,121,2014,1403,2024,1436,121,9,1403,1775,images/archive-original/1290-1300 I/759o.jpg
760o.png,1,0,3,204,223,2003,1377,2024,1436,223,20,1377,1819,images/archive-original/1290-1300 I/760o.jpg
761o.png,1,0,1,204,114,2011,1406,2024,1436,114,12,1406,1819,images/archive-original/1290-1300 I/761o.jpg
762o.png,1,0,2,149,424,1998,1435,2024,1436,424,25,1435,1874,images/archive-original/1290-1300 I/762o.jpg
763o.png,1,0,12,261,443,2008,1285,2024,1436,443,15,1285,1762,images/archive-original/1290-1300 I/763o.jpg
764o.png,1,0,1,188,79,2011,1412,2024,1436,79,12,1412,1835,images/archive-original/1290-1300 I/764o.jpg
765o.png,1,0,1,185,51,2011,1400,2024,1436,51,12,1400,1838,images/archive-original/1290-1300 I/765o.jpg
766o.png,1,0,4,210,77,2014,1396,2024,1436,77,9,1396,1813,images/archive-original/1290-1300 I/766o.jpg
767o.png,1,0,4,305,95,1891,1371,2024,1436,95,132,1371,1718,images/archive-original/1290-1300 I/767o.jpg
768o.png,1,0,6,248,293,1978,1245,2024,1436,293,45,1245,1775,images/archive-original/1290-1300 I/768o.jpg
769o.png,1,0,7,233,303,2011,1266,2024,1436,303,12,1266,1790,images/archive-original/1290-1300 I/769o.jpg
770o.png,1,0,1,188,73,2004,1416,2024,1436,73,19,1416,1835,images/archive-original/1290-1300 I/770o.jpg
771o.png,1,0,4,0,98,1437,1167,1654,1168,98,216,1167,1653,images/archive-original/1290-1300 I/771o.jpg
772o.png,1,0,1,165,47,2011,1406,2024,1436,47,12,1406,1858,images/archive-original/1290-1300 I/772o.jpg
773o.png,1,0,2,186,121,2011,1435,2024,1436,121,12,1435,1837,images/archive-original/1290-1300 I/773o.jpg
774o.png,1,0,1,335,172,1950,1272,2024,1436,172,73,1272,1688,images/archive-original/1290-1300 I/774o.jpg
775o.png,1,0,7,179,641,2009,1178,2024,1436,641,14,1178,1844,images/archive-original/1290-1300 I/775o.jpg
776o.png,1,0,2,153,60,2008,1412,2024,1436,60,15,1412,1870,images/archive-original/1290-1300 I/776o.jpg
777o.png,1,0,3,639,676,1592,1373,2024,1436,676,431,1373,1384,images/archive-original/1290-1300 I/777o.jpg
778o.png,1,0,1,162,41,2004,1422,2024,1436,41,19,1422,1861,images/archive-original/1290-1300 I/778o.jpg
779o.png,1,0,1,216,44,2004,1419,2024,1436,44,19,1419,1807,images/archive-original/1290-1300 I/779o.jpg
780o.png,1,0,2,156,41,2011,1390,2024,1436,41,12,1390,1867,images/archive-original/1290-1300 I/780o.jpg
781o.png,1,0,6,369,287,1903,1295,2024,1436,287,120,1295,1654,images/archive-original/1290-1300 I/781o.jpg
782o.png,1,0,1,197,63,2004,1416,2024,1436,63,19,1416,1826,images/archive-original/1290-1300 I/782o.jpg
783o.png,1,0,1,194,44,2004,1403,2024,1436,44,19,1403,1829,images/archive-original/1290-1300 I/783o.jpg
784o.png,1,0,1,203,427,2008,1341,2024,1436,427,15,1341,1820,images/archive-original/1290-1300 I/784o.jpg
785o.png,1,0,5,165,60,2008,1301,2024,1436,60,15,1301,1858,images/archive-original/1290-1300 I/785o.jpg
786o.png,1,0,1,358,99,1902,1358,2024,1436,99,121,1358,1665,images/archive-original/1290-1300 I/786o.jpg
787o.png,1,0,2,427,364,1632,928,2024,1436,364,391,928,1596,images/archive-original/1290-1300 I/787o.jpg
788o.png,1,0,3,180,200,1937,1096,2024,1436,200,86,1096,1843,images/archive-original/1290-1300 I/788o.jpg
789o.png,1,0,1,268,351,2004,1422,2024,1436,351,19,1422,1755,images/archive-original/1290-1300 I/789o.jpg
790o.png,1,0,1,503,574,1861,1270,2024,1436,574,162,1270,1520,images/archive-original/1290-1300 I/790o.jpg
791o.png,1,0,1,204,70,2008,1412,2024,1436,70,15,1412,1819,images/archive-original/1290-1300 I/791o.jpg
792o.png,1,0,6,235,524,1943,1247,2024,1436,524,80,1247,1788,images/archive-original/1290-1300 I/792o.jpg
793o.png,1,0,13,181,156,2008,1262,2024,1436,156,15,1262,1842,images/archive-original/1290-1300 I/793o.jpg
794o.png,1,0,3,510,619,1800,1253,2024,1436,619,223,1253,1513,images/archive-original/1290-1300 I/794o.jpg
795o.png,1,0,3,175,823,1983,1269,2024,1436,823,40,1269,1848,images/archive-original/1290-1300 I/795o.jpg
796o.png,1,0,4,198,199,2008,1236,2024,1436,199,15,1236,1825,images/archive-original/1290-1300 I/796o.jpg
797o.png,1,0,1,178,60,2004,1412,2024,1436,60,19,1412,1845,images/archive-original/1290-1300 I/797o.jpg
798o.png,1,0,10,243,467,2008,1419,2024,1436,467,15,1419,1780,images/archive-original/1290-1300 I/798o.jpg
799o.png,1,0,2,162,73,2001,1419,2024,1436,73,22,1419,1861,images/archive-original/1290-1300 I/799o.jpg
800o.png,1,0,1,197,98,2008,1282,2024,1436,98,15,1282,1826,images/archive-original/1290-1300 I/800o.jpg
801o.png,1,0,1,252,44,2008,1406,2024,1436,44,15,1406,1771,images/archive-original/1290-1300 I/801o.jpg
802o.png,1,0,1,255,810,1941,1344,2024,1436,810,82,1344,1768,images/archive-original/1290-1300 I/802o.jpg
803o.png,1,0,6,462,571,1710,1204,2024,1436,571,313,1204,1561,images/archive-original/1290-1300 I/803o.jpg
804o.png,1,0,1,201,44,2008,1409,2024,1436,44,15,1409,1822,images/archive-original/1290-1300 I/804o.jpg
805o.png,1,0,1,185,41,2008,1374,2024,1436,41,15,1374,1838,images/archive-original/1290-1300 I/805o.jpg
806o.png,1,0,3,162,82,2001,1406,2024,1436,82,22,1406,1861,images/archive-original/1290-1300 I/806o.jpg
807o.png,1,0,1,181,226,2008,1349,2024,1436,226,15,1349,1842,images/archive-original/1290-1300 I/807o.jpg
808o.png,1,0,1,181,67,2004,1412,2024,1436,67,19,1412,1842,images/archive-original/1290-1300 I/808o.jpg
809o.png,1,0,2,327,518,1824,1363,2024,1436,518,199,1363,1696,images/archive-original/1290-1300 I/809o.jpg
810o.png,1,0,6,176,247,2008,1269,2024,1436,247,15,1269,1847,images/archive-original/1290-1300 I/810o.jpg
811o.png,1,0,2,210,606,2004,1320,2024,1436,606,19,1320,1813,images/archive-original/1290-1300 I/811o.jpg
812o.png,1,0,2,191,557,2014,1364,2024,1436,557,9,1364,1832,images/archive-original/1290-1300 I/812o.jpg
813o.png,1,0,3,183,261,2011,1314,2024,1436,261,12,1314,1840,images/archive-original/1290-1300 I/813o.jpg
814o.png,1,0,3,466,571,1703,1348,2024,1436,571,320,1348,1557,images/archive-original/1290-1300 I/814o.jpg
815o.png,1,0,2,325,328,1925,1303,2024,1436,328,98,1303,1698,images/archive-original/1290-1300 I/815o.jpg
816o.png,1,0,3,230,337,1994,1008,2024,1436,337,29,1008,1793,images/archive-original/1290-1300 I/816o.jpg
817o.png,1,0,5,169,306,2011,1157,2024,1436,306,12,1157,1854,images/archive-original/1290-1300 I/817o.jpg
818o.png,1,0,4,172,130,2004,1374,2024,1436,130,19,1374,1851,images/archive-original/1290-1300 I/818o.jpg
819o.png,1,0,1,220,114,2011,1412,2024,1436,114,12,1412,1803,images/archive-original/1290-1300 I/819o.jpg
820o.png,1,0,7,227,327,2011,1270,2024,1436,327,12,1270,1796,images/archive-original/1290-1300 I/820o.jpg
821o.png,1,0,1,504,79,1736,1403,2024,1436,79,287,1403,1519,images/archive-original/1290-1300 I/821o.jpg
822o.png,1,0,4,179,766,1933,1372,2024,1436,766,90,1372,1844,images/archive-original/1290-1300 I/822o.jpg
823o.png,1,0,4,518,524,1713,1297,2024,1436,524,310,1297,1505,images/archive-original/1290-1300 I/823o.jpg
824o.png,1,0,5,228,84,2011,1416,2024,1436,84,12,1416,1795,images/archive-original/1290-1300 I/824o.jpg
825o.png,1,0,2,433,28,1807,1403,2024,1436,28,216,1403,1590,images/archive-original/1290-1300 I/825o.jpg
826o.png,1,0,4,234,66,1908,1345,2024,1436,66,115,1345,1789,images/archive-original/1290-1300 I/826o.jpg
827o.png,1,0,1,284,469,1923,1254,2024,1436,469,100,1254,1739,images/archive-original/1290-1300 I/827o.jpg
828o.png,1,0,5,211,148,2011,1419,2024,1436,148,12,1419,1812,images/archive-original/1290-1300 I/828o.jpg
829o.png,1,0,3,328,75,1934,1410,2024,1436,75,89,1410,1695,images/archive-original/1290-1300 I/829o.jpg
830o.png,1,0,3,204,112,2011,1416,2024,1436,112,12,1416,1819,images/archive-original/1290-1300 I/830o.jpg
831o.png,1,0,1,215,74,2011,1400,2024,1436,74,12,1400,1808,images/archive-original/1290-1300 I/831o.jpg
832o.png,1,0,11,252,348,2001,1211,2024,1436,348,22,1211,1771,images/archive-original/1290-1300 I/832o.jpg
833o.png,1,0,4,226,253,2004,1189,2024,1436,253,19,1189,1797,images/archive-original/1290-1300 I/833o.jpg
834o.png,1,0,4,210,185,2008,1333,2024,1436,185,15,1333,1813,images/archive-original/1290-1300 I/834o.jpg
835o.png,1,0,10,227,471,2008,1256,2024,1436,471,15,1256,1796,images/archive-original/1290-1300 I/835o.jpg
836o.png,1,0,4,227,405,2008,1009,2024,1436,405,15,1009,1796,images/archive-original/1290-1300 I/836o.jpg
837o.png,1,0,10,278,392,2004,1276,2024,1436,392,19,1276,1745,images/archive-original/1290-1300 I/837o.jpg
838o.png,1,0,2,268,574,1961,1278,2024,1436,574,62,1278,1755,images/archive-original/1290-1300 I/838o.jpg
839o.png,1,0,1,255,89,2011,1400,2024,1436,89,12,1400,1768,images/archive-original/1290-1300 I/839o.jpg
840o.png,1,0,3,265,296,2017,1400,2024,1436,296,6,1400,1758,images/archive-original/1290-1300 I/840o.jpg
841o.png,1,0,5,440,239,1829,1329,2024,1436,239,194,1329,1583,images/archive-original/1290-1300 I/841o.jpg
842o.png,1,0,11,196,210,1992,1252,2024,1436,210,31,1252,1827,images/archive-original/1290-1300 I/842o.jpg
843o.png,1,0,6,187,330,1995,729,2024,1436,330,28,729,1836,images/archive-original/1290-1300 I/843o.jpg
844o.png,1,0,10,238,201,1999,540,2024,1436,201,24,540,1785,images/archive-original/1290-1300 I/844o.jpg
845o.png,1,0,2,221,102,2017,1396,2024,1436,102,6,1396,1802,images/archive-original/1290-1300 I/845o.jpg
846o.png,1,0,3,211,299,1998,662,2024,1436,299,25,662,1812,images/archive-original/1290-1300 I/846o.jpg
847o.png,1,0,6,214,229,1995,912,2024,1436,229,28,912,1809,images/archive-original/1290-1300 I/847o.jpg
848o.png,1,0,2,261,264,2008,838,2024,1436,264,15,838,1762,images/archive-original/1290-1300 I/848o.jpg
849o.png,1,0,3,201,159,2011,1435,2024,1436,159,12,1435,1822,images/archive-original/1290-1300 I/849o.jpg
850o.png,1,0,5,67,58,1434,1865,1436,2024,67,58,1434,1865,images/archive-original/1290-1300 I/850o.jpg
851o.png,1,0,4,153,70,2014,1406,2024,1436,70,9,1406,1870,images/archive-original/1290-1300 I/851o.jpg
852o.png,1,0,2,216,164,2014,1396,2024,1436,164,9,1396,1807,images/archive-original/1290-1300 I/852o.jpg
853o.png,1,0,1,223,37,2008,1393,2024,1436,37,15,1393,1800,images/archive-original/1290-1300 I/853o.jpg
854o.png,1,0,4,199,226,2011,1353,2024,1436,226,12,1353,1824,images/archive-original/1290-1300 I/854o.jpg
855o.png,1,0,6,210,349,1975,1334,2024,1436,349,48,1334,1813,images/archive-original/1290-1300 I/855o.jpg
856o.png,1,0,1,149,159,2008,1326,2024,1436,159,15,1326,1874,images/archive-original/1290-1300 I/856o.jpg
857o.png,1,0,3,273,596,1934,1288,2024,1436,596,89,1288,1750,images/archive-original/1290-1300 I/857o.jpg
858o.png,1,0,1,277,47,2008,1409,2024,1436,47,15,1409,1746,images/archive-original/1290-1300 I/858o.jpg
859o.png,1,0,9,183,826,1961,1189,2024,1436,826,62,1189,1840,images/archive-original/1290-1300 I/859o.jpg
860o.png,1,0,3,181,119,2011,1419,2024,1436,119,12,1419,1842,images/archive-original/1290-1300 I/860o.jpg
861o.png,1,0,7,324,618,1778,1249,2024,1436,618,245,1249,1699,images/archive-original/1290-1300 I/861o.jpg
862o.png,1,0,2,187,331,2001,1365,2024,1436,331,22,1365,1836,images/archive-original/1290-1300 I/862o.jpg
863o.png,1,0,12,169,137,1995,1380,2024,1436,137,28,1380,1854,images/archive-original/1290-1300 I/863o.jpg
864o.png,1,0,1,303,264,1934,1310,2024,1436,264,89,1310,1720,images/archive-original/1290-1300 I/864o.jpg
865o.png,1,0,1,185,51,2004,1422,2024,1436,185,51,2004,1422,images/archive-original/1290-1300 I/865o.jpg
866o.png,1,0,2,190,178,2017,1406,2024,1436,178,6,1406,1833,images/archive-original/1290-1300 I/866o.jpg
867o.png,1,0,5,175,89,2017,1435,2024,1436,89,6,1435,1848,images/archive-original/1290-1300 I/867o.jpg
868o.png,1,0,2,166,116,1323,1874,1436,2024,166,116,1323,1874,images/archive-original/1290-1300 I/868o.jpg
869o.png,1,0,2,174,65,2014,1396,2024,1436,65,9,1396,1849,images/archive-original/1290-1300 I/869o.jpg
870o.png,1,0,8,193,408,2011,1320,2024,1436,408,12,1320,1830,images/archive-original/1290-1300 I/870o.jpg
871o.png,1,0,2,302,709,1876,1225,2024,1436,709,147,1225,1721,images/archive-original/1290-1300 I/871o.jpg
872o.png,1,0,7,149,609,2004,1199,2024,1436,609,19,1199,1874,images/archive-original/1290-1300 I/872o.jpg
873o.png,1,0,3,539,303,1727,1364,2024,1436,303,296,1364,1484,images/archive-original/1290-1300 I/873o.jpg
874o.png,1,0,3,173,870,1972,1257,2024,1436,870,51,1257,1850,images/archive-original/1290-1300 I/874o.jpg
875o.png,1,0,4,414,137,1893,1331,2024,1436,137,130,1331,1609,images/archive-original/1290-1300 I/875o.jpg
876o.png,1,0,3,188,258,2011,1183,2024,1436,258,12,1183,1835,images/archive-original/1290-1300 I/876o.jpg
877o.png,1,0,4,430,204,1864,1224,2024,1436,204,159,1224,1593,images/archive-original/1290-1300 I/877o.jpg
878o.png,1,0,3,232,577,1947,1199,2024,1436,577,76,1199,1791,images/archive-original/1290-1300 I/878o.jpg
879o.png,1,0,1,204,114,2011,1412,2024,1436,114,12,1412,1819,images/archive-original/1290-1300 I/879o.jpg
880o.png,1,0,5,507,747,1773,1136,2024,1436,747,250,1136,1516,images/archive-original/1290-1300 I/880o.jpg
881o.png,1,0,2,316,159,2011,1331,2024,1436,159,12,1331,1707,images/archive-original/1290-1300 I/881o.jpg
882o.png,1,0,3,354,121,1854,1336,2024,1436,121,169,1336,1669,images/archive-original/1290-1300 I/882o.jpg
883o.png,1,0,5,345,152,1886,1404,2024,1436,152,137,1404,1678,images/archive-original/1290-1300 I/883o.jpg
884o.png,1,0,1,188,98,2011,1412,2024,1436,98,12,1412,1835,images/archive-original/1290-1300 I/884o.jpg
885o.png,1,0,1,213,76,2011,1416,2024,1436,76,12,1416,1810,images/archive-original/1290-1300 I/885o.jpg
886o.png,1,0,10,297,309,1933,1166,2024,1436,309,90,1166,1726,images/archive-original/1290-1300 I/886o.jpg
887o.png,1,0,4,427,864,1626,1284,2024,1436,864,397,1284,1596,images/archive-original/1290-1300 I/887o.jpg
888o.png,1,0,7,458,847,1548,1240,2024,1436,847,475,1240,1565,images/archive-original/1290-1300 I/888o.jpg
889o.png,1,0,5,264,459,1893,1106,2024,1436,459,130,1106,1759,images/archive-original/1290-1300 I/889o.jpg
890o.png,1,0,1,492,306,1663,1221,2024,1436,306,360,1221,1531,images/archive-original/1290-1300 I/890o.jpg
891o.png,1,0,1,364,708,1848,1222,2024,1436,708,175,1222,1659,images/archive-original/1290-1300 I/891o.jpg
892o.png,1,0,4,176,698,1974,1173,2024,1436,698,49,1173,1847,images/archive-original/1290-1300 I/892o.jpg
893o.png,1,0,1,214,82,2011,1412,2024,1436,82,12,1412,1809,images/archive-original/1290-1300 I/893o.jpg
894o.png,1,0,1,193,63,1979,1400,2024,1436,63,44,1400,1830,images/archive-original/1290-1300 I/894o.jpg
895o.png,1,0,3,228,237,1924,872,2024,1436,237,99,872,1795,images/archive-original/1290-1300 I/895o.jpg
896o.png,1,0,3,162,294,1290,1582,1436,2024,162,294,1290,1582,images/archive-original/1290-1300 I/896o.jpg
897o.png,1,0,11,347,562,1829,1161,2024,1436,562,194,1161,1676,images/archive-original/1290-1300 I/897o.jpg
898o.png,1,0,4,284,449,1909,1096,2024,1436,449,114,1096,1739,images/archive-original/1290-1300 I/898o.jpg
899o.png,1,0,3,201,436,1994,1060,2024,1436,436,29,1060,1822,images/archive-original/1290-1300 I/899o.jpg
900o.png,1,0,1,343,771,1921,1344,2024,1436,771,102,1344,1680,images/archive-original/1290-1300 I/900o.jpg
